"spam","to_multiple","from","cc","sent_email","image","attach","dollar","winner","inherit","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"notspam","no","yes","no","no","no","no","no","no","no","no",4.556,82,"HTML","no","no","no",3,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",8.664,211,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",16.067,419,"HTML","yes","no","no",16,"small"
"notspam","no","yes","no","yes","no","yes","yes","no","no","no",12.42,233,"HTML","yes","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",17.906,321,"HTML","no","no","no",14,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",2.182,46,"Plain","no","yes","no",0,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",1.954,50,"Plain","no","no","no",6,"none"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",9.896,189,"HTML","yes","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",11.156,292,"HTML","yes","no","no",12,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.223,12,"Plain","no","no","no",0,"none"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",20.382,511,"HTML","yes","no","no",10,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",1.916,46,"HTML","yes","no","no",0,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",22.14,392,"HTML","yes","no","no",0,"big"
"notspam","no","yes","no","no","no","no","no","no","no","yes",10.366,198,"HTML","no","no","no",1,"big"
"notspam","no","yes","yes","no","no","no","no","no","no","no",12.77,302,"HTML","yes","no","no",0,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",11.934,327,"HTML","no","yes","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",5.725,105,"HTML","yes","no","no",6,"big"
"notspam","no","yes","no","no","no","no","yes","no","no","no",2.277,30,"Plain","no","no","no",0,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",11.802,325,"HTML","no","yes","no",0,"small"
"notspam","no","yes","yes","yes","no","no","yes","no","no","no",22.347,555,"HTML","yes","no","no",16,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",9.94,135,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",5.8,135,"HTML","yes","no","no",4,"small"
"notspam","yes","yes","yes","yes","no","no","yes","no","no","no",13.925,423,"HTML","yes","no","no",9,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",15.909,254,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",9.452,211,"HTML","yes","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",24.419,617,"HTML","no","no","no",2,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",1.301,13,"Plain","no","no","no",0,"small"
"notspam","yes","yes","no","yes","yes","yes","no","no","no","no",0.639,20,"HTML","no","no","no",4,"none"
"notspam","no","yes","no","yes","no","no","no","no","no","no",1.532,37,"HTML","yes","no","no",6,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",9.46,164,"HTML","no","yes","no",12,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",1.987,72,"Plain","yes","no","no",4,"small"
"notspam","no","yes","no","no","no","no","yes","no","yes","no",20.623,407,"HTML","no","no","no",21,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.727,23,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","yes","no","no","no","no","no","no",2.722,44,"HTML","yes","no","no",8,"big"
"notspam","no","yes","yes","no","no","no","no","no","no","no",3.765,89,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",8.535,208,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.567,17,"Plain","no","no","no",2,"none"
"spam","no","yes","no","no","no","no","no","no","no","no",0.698,20,"Plain","no","no","no",1,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",1.84,46,"HTML","yes","no","no",2,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",24.599,621,"HTML","no","no","no",1,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",0.999,36,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.555,30,"HTML","no","no","no",1,"none"
"notspam","no","yes","no","yes","no","no","no","no","no","no",21.46,479,"HTML","yes","no","no",20,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",28.906,708,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",27.182,671,"HTML","no","no","no",1,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",3.381,102,"HTML","yes","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","yes",1.397,31,"HTML","no","no","no",2,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",11.37,202,"HTML","no","no","no",0,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.557,36,"Plain","no","no","no",2,"none"
"notspam","yes","yes","no","no","no","no","no","no","no","no",6.06,79,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",11.05,260,"HTML","no","no","no",3,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.831,17,"Plain","no","no","no",0,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",1.679,58,"Plain","yes","no","no",1,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",0.09,7,"HTML","no","no","no",0,"none"
"notspam","yes","yes","no","no","no","no","no","no","no","no",1.683,34,"HTML","no","yes","no",6,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","yes",41.623,1088,"HTML","no","no","no",43,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","yes",17.853,345,"HTML","no","yes","no",18,"small"
"notspam","no","yes","no","no","no","no","yes","no","yes","no",9.774,233,"HTML","no","no","no",7,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",0.907,20,"Plain","yes","no","no",1,"small"
"notspam","no","yes","yes","no","no","no","no","no","no","no",4.334,101,"Plain","yes","no","no",1,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",19.323,473,"HTML","no","yes","no",10,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",9.277,242,"HTML","yes","yes","no",22,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",8.763,145,"HTML","no","no","no",3,"small"
"notspam","yes","yes","no","no","no","no","yes","no","no","no",3.693,45,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",13.737,279,"HTML","no","no","no",4,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",4.636,107,"HTML","no","no","no",1,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",0.772,16,"Plain","yes","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",9.393,287,"HTML","yes","no","no",6,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.541,21,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",26.158,652,"HTML","no","no","no",1,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",17.554,238,"Plain","no","no","no",8,"big"
"notspam","yes","yes","no","no","no","no","no","no","no","no",9.242,134,"Plain","no","yes","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",2.777,82,"HTML","no","no","no",5,"small"
"notspam","no","yes","yes","no","no","no","no","no","no","no",6.388,157,"Plain","yes","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",5.895,148,"HTML","no","no","no",9,"small"
"notspam","no","yes","yes","no","no","no","no","no","no","no",1.885,20,"Plain","no","no","no",0,"none"
"notspam","no","yes","yes","yes","no","yes","no","no","no","no",20.902,463,"HTML","yes","no","no",4,"small"
"notspam","yes","yes","no","no","no","yes","no","no","no","no",1.034,41,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",2.145,36,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.506,30,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","yes","no","no","no","no",0.004,2,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",9.951,200,"HTML","no","no","no",32,"small"
"notspam","no","yes","no","yes","no","no","yes","yes","no","no",42.572,941,"HTML","yes","no","no",18,"small"
"notspam","no","yes","yes","yes","no","no","yes","no","no","no",1.39,29,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.145,6,"Plain","no","no","no",0,"none"
"notspam","yes","yes","no","no","no","yes","no","no","no","no",8.29,143,"Plain","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",4.954,117,"HTML","yes","no","no",0,"big"
"notspam","no","yes","no","no","no","no","yes","no","yes","no",11.8,252,"HTML","no","no","no",10,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",10.215,183,"HTML","no","no","no",0,"big"
"notspam","yes","yes","no","no","no","no","no","no","no","no",10.822,138,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",22.475,319,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",26.682,662,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",4.086,77,"HTML","no","no","no",5,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",4.575,87,"Plain","no","no","no",1,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",1.584,25,"Plain","no","no","no",0,"none"
"notspam","yes","yes","no","no","no","no","no","no","no","no",1.071,28,"HTML","no","no","no",0,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",33.672,795,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",16.41,422,"HTML","yes","no","no",6,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",12.363,340,"HTML","yes","no","no",0,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",5.098,136,"HTML","yes","no","no",6,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",1.033,26,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","yes","no","no","no",11.542,165,"HTML","no","yes","no",12,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",1.692,41,"HTML","yes","no","no",0,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",13.594,240,"HTML","no","no","no",6,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",2.61,64,"HTML","yes","no","no",0,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",0.781,28,"HTML","yes","no","no",0,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",1.2,26,"Plain","yes","no","no",0,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",14.156,300,"HTML","yes","no","no",0,"small"
"notspam","no","yes","no","yes","yes","yes","no","no","no","yes",10.313,223,"HTML","yes","no","no",2,"small"
"notspam","yes","yes","yes","no","no","no","no","no","no","no",11.862,257,"HTML","yes","no","no",0,"big"
"notspam","yes","yes","no","yes","no","no","no","no","no","no",5.967,247,"HTML","yes","no","no",12,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.68,39,"Plain","no","no","no",1,"none"
"notspam","yes","yes","no","no","no","no","no","no","no","no",3.125,52,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",18.98,253,"HTML","no","yes","no",30,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",16.647,560,"HTML","no","no","no",3,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",9.786,196,"HTML","no","no","no",31,"small"
"notspam","no","yes","yes","no","no","yes","no","no","no","no",35.32,690,"HTML","no","no","no",15,"big"
"notspam","no","yes","no","no","yes","yes","no","no","no","no",7.974,104,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","yes","no","no","no",13.322,187,"HTML","no","no","no",10,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",62.802,1190,"HTML","no","no","no",12,"big"
"notspam","no","yes","no","no","no","no","yes","no","yes","no",17.677,380,"HTML","no","no","no",10,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",0.356,5,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",4.514,82,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",9.99,191,"HTML","no","no","no",7,"big"
"notspam","yes","yes","no","no","no","no","no","no","no","no",1.057,11,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",3.827,100,"HTML","no","no","no",0,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",9.234,134,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",18.215,217,"HTML","no","yes","no",16,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",8.773,136,"HTML","no","no","no",6,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",6.855,116,"HTML","no","no","no",1,"small"
"notspam","no","yes","yes","no","no","no","no","no","no","no",16.779,396,"HTML","yes","no","no",8,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",30.389,732,"HTML","no","no","no",2,"small"
"notspam","yes","yes","no","yes","no","no","yes","no","no","no",38.668,505,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.806,16,"Plain","no","no","no",1,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.244,8,"Plain","yes","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","yes",10.703,172,"HTML","no","no","no",3,"big"
"spam","no","yes","no","no","no","no","no","no","no","no",0.275,15,"Plain","no","yes","no",0,"none"
"notspam","yes","yes","yes","yes","yes","yes","no","no","no","no",6.91,217,"HTML","no","yes","no",11,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",13.008,194,"Plain","no","no","no",0,"big"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.311,11,"Plain","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.525,43,"Plain","no","no","no",3,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",2.361,40,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",3.153,90,"HTML","yes","no","no",2,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",9.952,200,"HTML","no","no","no",32,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",17.46,232,"HTML","no","yes","no",12,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.193,7,"HTML","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.945,12,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",5.273,93,"HTML","no","no","no",3,"small"
"notspam","no","yes","yes","no","no","no","no","no","no","no",2.904,69,"HTML","yes","no","no",2,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.806,17,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",9.929,200,"HTML","no","no","no",32,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.527,18,"HTML","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.214,12,"Plain","no","no","no",0,"none"
